CATEGORY	GO_ID	GO_LABEL_FULL	COUNT	PERCENTAGE	P_VALUE	GENES	LIST_TOTAL	POP_HITS	POP_TOTAL	FOLD_ENRICHMENT	BONFERRONI	BENJAMINI	FDR
GOTERM_MF_ALL	GO:0047834	GO:0047834~D-threo-aldose 1-dehydrogenase activity	5	0.40096230954290296	0.020646227918781596	AKR7A3, AKR1C1, AKR1C3, AKR1C2, KCNAB1	1143	18	18869	4.585642072518714	0.9999999999999991	0.24121191631872302	0.2275446950203746
GOTERM_MF_ALL	GO:0005372	GO:0005372~water transmembrane transporter activity	5	0.40096230954290296	0.020646227918781596	SLC14A1, AQP7, AQP5, SLC5A1, AQP1	1143	18	18869	4.585642072518714	0.9999999999999991	0.24121191631872302	0.2275446950203746
GOTERM_MF_ALL	GO:0050660	GO:0050660~flavin adenine dinucleotide binding	12	0.9623095429029671	0.02129916006477836	SQLE, STEAP4, MAOB, MAOA, AIFM2, LDHD, AOX1, MICAL2, FMO2, KMO, ACADS, XDH	1143	91	18869	2.176920192668224	0.9999999999999997	0.24555239393315753	0.23163923839987435
GOTERM_MF_ALL	GO:0000217	GO:0000217~DNA secondary structure binding	6	0.48115477145148355	0.021332170400365256	RECQL4, RAD51AP1, BLM, XRCC2, HMGB3, CLSPN	1143	27	18869	3.6685136580149704	0.9999999999999997	0.24555239393315753	0.23163923839987435
GOTERM_MF_ALL	GO:0019209	GO:0019209~kinase activator activity	15	1.202886928628709	0.021529198976727698	NRG1, MAPK8IP2, EGFR, MOB3B, TPX2, BMP2, GPRC5B, CCNB1, WNT11, GPRC5A, TAL1, CKS2, SPRY2, BMPR1B, LTF	1143	127	18869	1.9498005662677993	0.9999999999999998	0.24555239393315753	0.23163923839987435
GOTERM_MF_ALL	GO:0048037	GO:0048037~cofactor binding	27	2.165196471531676	0.02160979476446112	STEAP4, MAOB, MAOA, TAT, PYGM, GPT, HSD11B1, LDHB, ALDH2, AIFM2, LDHD, AOX1, XDH, ACADS, AOC3, SDS, SORD, MICAL2, KCNAB1, FMO2, KMO, ALDH1A3, SQLE, GPD1, CAT, ALB, ALDH1A1	1143	282	18869	1.5805830122298543	0.9999999999999998	0.24555239393315753	0.23163923839987435
GOTERM_MF_ALL	GO:0004871	GO:0004871~signal transducer activity	130	10.425020048115478	0.02261342686309595	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, CXCL13, NR3C1, CELSR3, NR3C2, EDNRB, EFEMP1, TUBB3, ANPEP, LEPR, TNFRSF8, EPHB1, CUBN, PAQR4, UNC5A, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR2, IGSF1, NPR3, LTBP4, ADRB2, HCAR2, HCAR3, EFNB3, CD300LG, GRIA3, PLXNA4, GRIA4, STRA6, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, BMX, TNFRSF10D, NR4A1, MARCO, EFNA3, NR4A3, BMPR1B, RET, RYR1, PIGR, ROBO4, THRB, VLDLR, PTH1R, PEAR1, RYR3, GHR, CLEC1A, MRC1, PBK, SOSTDC1, FCER1A, CTSG, CD36, CR1, MMD, TNFRSF18, AVPR2, PLAUR, NRG1, ABCC9, PTH2R, TACR1, IL17RD, F3, GFRA2, ADRA2A, RGMA, TGFBR2, TGFBR3, GREM2, GPRC5B, GPRC5A, ADORA2A, TAL1, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NLGN4X, NTRK3, WNT7B, LYVE1, LILRB5, NELL2, MAPK10, ZNF219, TEK, FOLR2, LGR6, RAMP1, FOLR1, LGR4, F2RL2, GPR146	1143	1800	18869	1.1922669388548655	1.0	0.25520867459779717	0.24074838803228005
GOTERM_MF_ALL	GO:0050662	GO:0050662~coenzyme binding	21	1.6840417000801924	0.023983922244969626	STEAP4, MAOB, MAOA, SORD, MICAL2, KCNAB1, FMO2, KMO, HSD11B1, LDHB, SQLE, ALDH1A3, ALDH2, AIFM2, GPD1, LDHD, CAT, ALDH1A1, AOX1, ACADS, XDH	1143	205	18869	1.6910953204020227	1.0	0.26884680408381495	0.25361377238768557
GOTERM_MF_ALL	GO:0005003	GO:0005003~ephrin receptor activity	5	0.40096230954290296	0.024929092280011875	EPHB6, EFNA3, EFNB3, NTRK3, EPHB1	1143	19	18869	4.3442924897545705	1.0	0.2775662019633537	0.26183912361220524
GOTERM_MF_ALL	GO:0048407	GO:0048407~platelet-derived growth factor binding	4	0.32076984763432237	0.025293472298262534	COL1A1, COL3A1, COL1A2, COL5A1	1143	11	18869	6.003022349479043	1.0	0.27974580361878365	0.2638952276452058
GOTERM_MF_ALL	GO:0016773	GO:0016773~phosphotransferase activity, alcohol group as acceptor	57	4.570970328789094	0.027063468927458464	EPHB6, RET, BUB1B, PIK3C2G, MYLK, EFEMP1, PDK4, PBK, SOSTDC1, NEK2, EPHB1, MMD, TGFBR2, CIT, TGFBR3, MELK, KIT, TYRO3, TRIB3, SIK2, MET, SGK2, DDR2, PFKFB1, PKDCC, PFKFB3, NPR1, NPR2, LTBP4, TTK, PKMYT1, EGFR, AURKB, AURKA, EFNB3, ACVR1C, NUAK2, PHKG1, PIP5K1B, TRPM6, BUB1, PLK4, NTRK2, SRMS, NTRK3, PLK1, CRIM1, PTK6, CDC7, BMX, NELL2, MAPK10, EFNA3, SBK1, CDK1, TEK, BMPR1B	1143	713	18869	1.319738784405105	1.0	0.29512421737670536	0.2784022906537335
GOTERM_MF_ALL	GO:0015081	GO:0015081~sodium ion transmembrane transporter activity	17	1.36327185244587	0.027094778035429465	SLC13A2, SLC34A2, SLC22A3, SLC6A14, ATP1A2, SLC5A1, SLC4A4, SCN9A, SCN7A, SLC17A7, SCN4A, SCN2A, SCN3B, SCN3A, SCN4B, SLC28A3, SCN2B	1143	156	18869	1.7989826592188796	1.0	0.29512421737670536	0.2784022906537335
GOTERM_MF_ALL	GO:0004857	GO:0004857~enzyme inhibitor activity	36	2.886928628708901	0.027217604134198867	CDKN1C, ITIH5, PROS1, PTN, TFPI, PTTG1, PRKAR2B, CPAMD8, GPC3, TIMP4, SNCA, PPP1R14A, LRRC46, PPP1R14C, ANXA1, ANXA3, TESC, TFPI2, CRIM1, SERPINB5, CIT, PKIB, SH3RF2, SLPI, PPP1R1A, BIN1, PPP1R1B, PI15, TXNIP, BIRC5, SPRY2, TRIB3, PI16, ANGPTL4, PPP1R12B, LTF	1143	412	18869	1.442473816986469	1.0	0.29512421737670536	0.2784022906537335
GOTERM_MF_ALL	GO:0019208	GO:0019208~phosphatase regulator activity	14	1.1226944667201284	0.027890030131692705	PPP1R16B, PPP1R14A, LRRC46, PPP1R14C, TESC, PTN, RCAN1, SH3RF2, BMP2, PPP2R2C, PPP1R1A, PPP1R1B, BMPR1B, PPP1R12B	1143	119	18869	1.9421542895373372	1.0	0.30022272314308823	0.2832119118257584
GOTERM_MF_ALL	GO:0070851	GO:0070851~growth factor receptor binding	16	1.2830793905372895	0.028049742065809933	KLB, KL, TSLP, NRXN1, GATA3, FGF1, FGF2, SLC9A3R1, ESM1, FGF7, IL6, EFEMP1, FLRT2, PDGFD, AGR2, FGF10	1143	144	18869	1.8342568290074854	1.0	0.30022272314308823	0.2832119118257584
GOTERM_MF_ALL	GO:0090484	GO:0090484~drug transporter activity	6	0.48115477145148355	0.028417997922173706	SLC44A4, ABCB1, ABCC6, SLC19A3, ABCA8, ABCG2	1143	29	18869	3.4155127160829033	1.0	0.30221447790311656	0.2850908124884734
GOTERM_MF_ALL	GO:0016298	GO:0016298~lipase activity	15	1.202886928628709	0.028906206783260814	CHRM1, PNPLA7, PLA2G2A, PLA2G4A, LPL, LCAT, GDPD5, LIPE, ENPP2, PLCH2, GPLD1, F2RL2, MGLL, CES1, PNPLA2	1143	132	18869	1.8759444842122008	1.0	0.3054483888753483	0.28814148799874634
GOTERM_MF_ALL	GO:0016638	GO:0016638~oxidoreductase activity, acting on the CH-NH2 group of donors	5	0.40096230954290296	0.029707950960026503	AOC3, IL4I1, MAOB, MAOA, LOXL4	1143	20	18869	4.127077865266842	1.0	0.3119334850802783	0.2942591345091233
GOTERM_MF_ALL	GO:0005044	GO:0005044~scavenger receptor activity	8	0.6415396952686447	0.029944010538352543	MARCO, SCARA5, HPN, ENPP2, LOXL4, PRG4, CD36, PRSS12	1143	50	18869	2.641329833770779	1.0	0.31243467599450864	0.2947319276259228
GOTERM_MF_ALL	GO:0016616	GO:0016616~oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	15	1.202886928628709	0.030580142869964258	ADH1C, ADH1B, AKR1C1, ADHFE1, ADH1A, AKR1C3, SORD, AKR1C2, KCNAB1, HSD11B1, LDHB, AKR7A3, GPD1, LDHD, HSD17B2	1143	133	18869	1.8618396384662443	1.0	0.3170778563829419	0.2991120224468379
GOTERM_MF_ALL	GO:0043169	GO:0043169~cation binding	299	23.9775461106656	0.031121093635448367	MT1L, CPNE7, MT1M, ACSM5, CALML3, MT1X, MYLK, TRIM29, ANPEP, TP63, SLC34A2, CUBN, CCBE1, EBF1, EBF2, EBF3, ESCO2, OVOL1, CYP39A1, SPARCL1, SIK2, DNA2, FREM1, MYL9, NECAB1, PDE1C, TTYH1, TSHZ2, GATA3, PCDH19, PCDH18, ABO, PCDH17, BRIP1, ADAMTS14, NUAK2, RACGAP1, ADAMTS18, PRDM16, NAALAD2, S100A14, PCK1, TRPM6, EGR1, EGR2, EGR3, BCL11A, STAC, ADHFE1, PDE2A, PLK1, MICAL2, CDC7, CP, COL1A1, EHD2, GJB2, TF, MEX3A, COL1A2, DCHS2, CD209, HRC, FAT2, FAT4, PLCH2, APOBEC3B, RYR1, RET, TOP2A, HBB, DOC2B, VLDLR, RYR3, RNF157, CRTAC1, TRIM2, MMP28, COL10A1, RNF150, TK1, ZNF367, TIMP4, ZNF483, ANXA1, MME, ANXA3, BHMT2, TESC, HBA2, CIT, MMP11, KIT, MPPED2, PLSCR4, RGN, RHOU, PPARG, DNASE1L3, MOCS1, CRYAB, MATN3, MATN2, RNF165, ADH1C, ADH1B, ADH1A, COL11A1, HAAO, PRUNE2, ADCY4, PTGS2, CRIP1, GNAI1, ADCY5, RELN, EGFLAM, PLAGL1, RAD54L, DMD, XDH, RUNX1T1, AOC3, GSN, F10, F12, ADAM33, BBOX1, SULF1, SH3RF2, COL3A1, SMOC1, ZNF219, STAC2, MSRB3, ZNF334, LIMS2, STEAP4, AMY2B, PROS1, LOXL4, NR3C1, CELSR3, CLGN, NR3C2, COMP, ZFP36, CAPN9, EFEMP1, CDH2, SCN9A, ENPP2, CAPN3, SVEP1, NEK2, ENPP3, GYG2, PDE8B, PAMR1, TPD52, POSTN, S100A1, LMO3, OSR1, VWDE, NPNT, MID1, FOXP3, FOXP2, MOB3B, ADAM19, MELK, ADAM12, ADAM8, MASP2, ZNF677, PDE9A, DSC3, FBN2, BLM, RNASEH2A, AGAP11, LTBP4, DTX1, LPL, PKMYT1, CYP4F22, ACACB, FBLN5, TPO, ORC1, CYP11A1, CDH23, CLCA2, LONRF3, TPPP, ZNF662, ZNF781, ZBTB16, BMX, SYT8, LRP1B, SELP, NR4A1, GNAL, NR4A3, COL5A1, CPS1, KIF4A, P4HA3, ALB, COL5A2, ALPL, LHX6, BMPR1B, PCDHGB7, THRB, PCDHGB4, PDE3B, FHL1, MCM10, FHL5, ECE2, SOBP, CALB2, ADAMTS5, CYP26B1, CA3, MB, ADAMTS1, EXO1, CA4, AOX1, PGM5, PTGIS, PEG3, DST, PCDHGA2, MMP3, SORD, PLA2G4A, MYRIP, MMP9, KLF15, ASPN, TGFBR2, VCAN, MMRN1, CAT, CDH11, CASQ2, ITGA7, DSG1, BIRC5, TRIM59, ZMYND10, DSG3, L3MBTL4, CREB5, LTF, UHRF1, NRXN1, LRP4, PKD1L2, ATP1A2, NCALD, AURKB, PDLIM3, PDE11A, CLEC3B, ACVR1C, ABLIM3, SNCG, LRIG3, SLIT3, PDLIM4, SNCA, RRM2, PCDH9, KCNIP2, PLA2G2A, HAGHL, SYT15, SYT13, KLF4, S100B, SOD3, KLF2, CAPN13, NELL2, CAPN11, XPNPEP2, MAB21L1, MGP, KLF9, ATP13A5, S100P, PDE7B, CDO1	1143	4487	18869	1.1000635450989842	1.0	0.320682573547881	0.3025124940340167
GOTERM_MF_ALL	GO:0071949	GO:0071949~FAD binding	7	0.5613472333600642	0.031904723750126665	SQLE, STEAP4, LDHD, AOX1, MICAL2, KMO, XDH	1143	40	18869	2.8889545056867894	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0086006	GO:0086006~voltage-gated sodium channel activity involved in cardiac muscle cell action potential	3	0.24057738572574178	0.03237378393283099	SCN3B, SCN4B, SCN2B	1143	5	18869	9.904986876640422	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0047086	GO:0047086~ketosteroid monooxygenase activity	3	0.24057738572574178	0.03237378393283099	AKR1C1, AKR1C3, AKR1C2	1143	5	18869	9.904986876640422	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0048248	GO:0048248~CXCR3 chemokine receptor binding	3	0.24057738572574178	0.03237378393283099	CXCL10, CXCL9, CXCL13	1143	5	18869	9.904986876640422	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0016645	GO:0016645~oxidoreductase activity, acting on the CH-NH group of donors	6	0.48115477145148355	0.03245708558097394	DMGDH, IL4I1, ALDH1L1, AIFM2, PYCR1, AASS	1143	30	18869	3.3016622922134733	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0098631	GO:0098631~protein binding involved in cell adhesion	9	0.7217321571772253	0.032645990608639375	ROBO3, NFASC, ROBO4, KRT18, ANXA1, TRIM29, EPCAM, GLDN, IGSF9	1143	62	18869	2.3963677927355853	1.0	0.3243095713756451	0.30593398384742887
GOTERM_MF_ALL	GO:0004620	GO:0004620~phospholipase activity	13	1.0425020048115476	0.03406817650964768	CHRM1, PNPLA7, PLA2G2A, PLA2G4A, LPL, LCAT, GDPD5, ENPP2, PLCH2, GPLD1, F2RL2, MGLL, PNPLA2	1143	110	18869	1.9509822635806888	1.0	0.3364232430327708	0.31736128712856315
GOTERM_MF_ALL	GO:0001540	GO:0001540~beta-amyloid binding	11	0.8821170809943866	0.03461692831404174	NGFR, MARCO, FZD4, APBA1, CD36, ADRB2, MAPK8IP2, CRYAB, ITM2A, GRIA3, GRIA4	1143	86	18869	2.1115282101365236	1.0	0.33947118320034303	0.3202365290587926
GOTERM_MF_ALL	GO:0036122	GO:0036122~BMP binding	5	0.40096230954290296	0.03499070061920353	COMP, GREM2, SOSTDC1, BMPR1B, CHRDL1	1143	21	18869	3.9305503478731825	1.0	0.33947118320034303	0.3202365290587926
GOTERM_MF_ALL	GO:0008301	GO:0008301~DNA binding, bending	5	0.40096230954290296	0.03499070061920353	TOP2A, FOXC1, LEF1, FOXI1, HMGB3	1143	21	18869	3.9305503478731825	1.0	0.33947118320034303	0.3202365290587926
GOTERM_MF_ALL	GO:0017080	GO:0017080~sodium channel regulator activity	7	0.5613472333600642	0.03553002424782638	FXYD1, PRSS8, SCN3B, SCN4B, SGK2, GPLD1, SCN2B	1143	41	18869	2.818492200670038	1.0	0.3426994780647905	0.32328190667353657
GOTERM_MF_ALL	GO:0008237	GO:0008237~metallopeptidase activity	20	1.6038492381716118	0.03607672112609246	MME, MMP3, ADAM33, ECE2, MMP9, KLK7, ADAM19, MMP11, ADAMTS5, ADAMTS14, ADAMTS1, ADAMTSL4, XPNPEP2, ANPEP, ADAMTS18, ADAM12, MMP28, CLCA2, NAALAD2, ADAM8	1143	201	18869	1.6426180558275987	1.0	0.3449232045497148	0.32537963539499914
GOTERM_MF_ALL	GO:0005504	GO:0005504~fatty acid binding	8	0.6415396952686447	0.036176393967239526	RBP7, GSTM2, FABP4, CRABP2, ALB, CRABP1, PPARG, PTGDS	1143	52	18869	2.539740224779595	1.0	0.3449232045497148	0.32537963539499914
GOTERM_MF_ALL	GO:0008094	GO:0008094~DNA-dependent ATPase activity	10	0.8019246190858059	0.036723455127896557	TOP2A, POLQ, BLM, ERCC6L, RAD51, ANXA1, XRCC2, RAD54L, MCM4, DNA2	1143	75	18869	2.2011081948089823	1.0	0.34813835461245934	0.3284126130009035
GOTERM_MF_ALL	GO:0015077	GO:0015077~monovalent inorganic cation transmembrane transporter activity	32	2.566158781074579	0.03700215024009734	SLC22A3, KCNE1, KCNE4, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC4A4, AQP1, KCNMB1, SCN9A, SCN7A, SLC17A7, SCN3B, SLC16A3, SCN3A, SLC34A2, SLC13A2, KCNB1, KCNIP2, SLC6A14, KCNK15, KCNAB1, ABCC9, KCNQ4, SCN4A, SCN2A, KCNK2, SCN4B, KCNK3, SLC28A3, SCN2B	1143	366	18869	1.4433496359403162	1.0	0.34878731391091755	0.3290248018508656
GOTERM_MF_ALL	GO:0005215	GO:0005215~transporter activity	94	7.538091419406576	0.037403122778624204	RYR1, CLIC5, ABCD2, SLC44A4, CPNE7, HBB, AQP7, SLC7A11, AQP5, SLC2A4, ABCA12, SLC4A4, RYR3, AQP1, MB, SCN9A, SLC16A6, CNGA1, SLC16A7, CD36, KPNA2, SLC16A3, SLC12A8, SLC34A2, SLC13A2, ABCC6, SLC6A14, KCNK15, KCNAB1, ABCC9, HBA2, ANO5, SLC7A4, TMEM37, SLC7A5, SLC25A18, RBP4, ABCA10, GPRIN1, PLSCR4, SLC27A6, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, ABCB1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC25A27, SLC9A3R1, SV2B, CNR1, KCNMB1, CLCA2, SLC19A3, SCN7A, SLC17A7, APOD, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, STRA6, GABRP, SLC14A1, ABCA5, KCNB1, ABCA6, KCNIP2, ABCA9, SLC50A1, ABCA8, GJB2, FABP4, FXYD1, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	1284	18869	1.208552396682502	1.0	0.34999393100769915	0.33016305125198864
GOTERM_MF_ALL	GO:0022857	GO:0022857~transmembrane transporter activity	82	6.5757818765036085	0.037552091452302865	RYR1, CLIC5, ABCD2, SLC44A4, AQP7, SLC7A11, AQP5, SLC2A4, ABCA12, SLC4A4, RYR3, AQP1, SCN9A, SLC16A6, CNGA1, SLC16A7, SLC16A3, SLC12A8, SLC34A2, SLC13A2, ABCC6, SLC6A14, KCNK15, KCNAB1, ABCC9, ANO5, SLC7A4, TMEM37, SLC7A5, SLC25A18, ABCA10, GPRIN1, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, ABCB1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC25A27, SLC9A3R1, SV2B, CNR1, KCNMB1, CLCA2, SLC19A3, SCN7A, SLC17A7, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, GABRP, SLC14A1, ABCA5, KCNB1, ABCA6, KCNIP2, ABCA9, SLC50A1, ABCA8, GJB2, FXYD1, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	1100	18869	1.2306195816432035	1.0	0.34999393100769915	0.33016305125198864
GOTERM_MF_ALL	GO:0030234	GO:0030234~enzyme regulator activity	86	6.896551724137931	0.03865618528992955	CDKN1C, ARHGAP11A, PROS1, FAM13A, HSPB2, CALML3, CDC20, RGS4, PREX2, RGS2, PTTG1, ARHGAP40, CAPN3, RGS6, TIMP4, PPP1R16B, LRRC46, ANXA1, ARHGEF15, ANXA3, TESC, NRG1, ATP1B2, MAPK8IP2, SERPINB5, MOB3B, CIT, CCNA2, GPRC5B, GPRC5A, CCNE2, SLPI, CCNE1, BIN1, TAL1, ALDH1A1, CKS2, RGN, DEPDC1, TXNIP, BIRC5, TRIB3, ANGPTL4, PPP1R12B, LLGL2, LTF, ITIH5, PCOLCE2, AGAP11, PTN, TFPI, IQGAP3, EGFR, SOCS2, CCNB2, ARHGAP20, CCNB1, WNT11, RACGAP1, PRKAR2B, CPAMD8, GPC3, ECT2, GPIHBP1, SNCA, PPP1R14A, JUN, PPP1R14C, CAV1, TFPI2, FN1, CRIM1, KLF4, RCAN1, SH3RF2, CXCL10, TPX2, PKIB, BMP2, PPP2R2C, PPP1R1A, PPP1R1B, PI15, SPRY2, PI16, BMPR1B	1143	1161	18869	1.2228378860049902	1.0	0.3582715720446543	0.3379716758588812
GOTERM_MF_ALL	GO:0072582	GO:0072582~17-beta-hydroxysteroid dehydrogenase (NADP+) activity	4	0.32076984763432237	0.04006618744400308	AKR1C1, HSD17B2, AKR1C3, AKR1C2	1143	13	18869	5.07948044955919	1.0	0.36723649154475757	0.3464286372920708
GOTERM_MF_ALL	GO:0005024	GO:0005024~transforming growth factor beta-activated receptor activity	4	0.32076984763432237	0.04006618744400308	TGFBR3, LTBP4, BMPR1B, TGFBR2	1143	13	18869	5.07948044955919	1.0	0.36723649154475757	0.3464286372920708
GOTERM_MF_ALL	GO:0005267	GO:0005267~potassium channel activity	14	1.1226944667201284	0.04161810866047817	KCNE1, KCNB1, KCNIP2, KCNE4, KCNK15, KCNAB1, ABCC9, KCNA6, AQP1, KCNMB1, KCNQ4, KCNK2, KCNK3, SCN2B	1143	126	18869	1.8342568290074852	1.0	0.37936506740512793	0.35787000029477106
GOTERM_MF_ALL	GO:0005544	GO:0005544~calcium-dependent phospholipid binding	8	0.6415396952686447	0.04320868031320338	ANXA1, ANXA3, CPNE7, SYT15, PLA2G4A, SYT13, DOC2B, SYT8	1143	54	18869	2.4456757720099804	1.0	0.39171147890494207	0.36951685623040054
GOTERM_MF_ALL	GO:0017022	GO:0017022~myosin binding	10	0.8019246190858059	0.04551456797021779	SLC9A3R1, MYBPC1, GSN, RAB25, DMD, MYRIP, MYL9, IQGAP3, LARP6, LLGL2	1143	78	18869	2.116450187316329	1.0	0.4081549635815746	0.38502864255886937
GOTERM_MF_ALL	GO:0003678	GO:0003678~DNA helicase activity	10	0.8019246190858059	0.04551456797021779	RECQL4, POLQ, BLM, ERCC6L, BRIP1, RAD51, ANXA1, RAD54L, MCM4, DNA2	1143	78	18869	2.116450187316329	1.0	0.4081549635815746	0.38502864255886937
GOTERM_MF_ALL	GO:0003682	GO:0003682~chromatin binding	49	3.929430633520449	0.046470168715054765	FOXA1, TOP2A, THRB, CITED1, HOXC13, SMC4, MEOX1, EXO1, CREB3L1, SVEP1, TP63, HELLS, EBF2, FOS, SOX10, TAL1, CKS2, PPARG, ERG, L3MBTL4, CEBPA, FOXC1, UHRF1, CDCA5, LEF1, PRDM11, FOXO1, EGFR, NCAPH, BRIP1, CDC45, ORC1, NDN, PPARGC1A, EGR1, CDT1, POLQ, JUN, EGR2, CBX2, ATAD2, NAP1L2, KLF4, PER1, CENPF, RAD51, UBE2T, CDK1, EZH2	1143	619	18869	1.306796868485139	1.0	0.41110347105277534	0.38781008571283504
GOTERM_MF_ALL	GO:0008131	GO:0008131~primary amine oxidase activity	3	0.24057738572574178	0.04663536577991736	AOC3, MAOB, MAOA	1143	6	18869	8.254155730533682	1.0	0.41110347105277534	0.38781008571283504
GOTERM_MF_ALL	GO:0004601	GO:0004601~peroxidase activity	8	0.6415396952686447	0.047033348282531286	GSTM2, TPO, GPX2, GPX3, CAT, HBB, HBA2, PTGS2	1143	55	18869	2.401208939791617	1.0	0.41110347105277534	0.38781008571283504
GOTERM_MF_ALL	GO:0003688	GO:0003688~DNA replication origin binding	5	0.40096230954290296	0.04708237462328349	CDC45, ORC1, MCM4, MCM10, CDC6	1143	23	18869	3.5887633611016017	1.0	0.41110347105277534	0.38781008571283504
GOTERM_MF_ALL	GO:0016849	GO:0016849~phosphorus-oxygen lyase activity	5	0.40096230954290296	0.04708237462328349	NPR1, NPR2, ADCY4, MOCS1, ADCY5	1143	23	18869	3.5887633611016017	1.0	0.41110347105277534	0.38781008571283504
GOTERM_MF_ALL	GO:0030165	GO:0030165~PDZ domain binding	11	0.8821170809943866	0.048134889854445834	TGFBR3, SLC9A3R1, FZD4, TMEM88, USHBP1, CRIM1, KIF14, DMD, SHISA9, CIT, LLGL2	1143	91	18869	1.9955101766125387	1.0	0.4148336307342943	0.39132889216345423
GOTERM_MF_ALL	GO:0045295	GO:0045295~gamma-catenin binding	4	0.32076984763432237	0.04875983001397673	CDH2, LEF1, DSG1, DSC3	1143	14	18869	4.7166604174478195	1.0	0.4148336307342943	0.39132889216345423
GOTERM_MF_ALL	GO:0044548	GO:0044548~S100 protein binding	4	0.32076984763432237	0.04875983001397673	S100A1, FGF1, S100B, KCNK3	1143	14	18869	4.7166604174478195	1.0	0.4148336307342943	0.39132889216345423
GOTERM_MF_ALL	GO:0044594	GO:0044594~17-beta-hydroxysteroid dehydrogenase (NAD+) activity	4	0.32076984763432237	0.04875983001397673	AKR1C1, HSD17B2, AKR1C3, AKR1C2	1143	14	18869	4.7166604174478195	1.0	0.4148336307342943	0.39132889216345423
GOTERM_MF_ALL	GO:0097617	GO:0097617~annealing activity	4	0.32076984763432237	0.04875983001397673	RECQL4, BLM, ANXA1, RAD54L	1143	14	18869	4.7166604174478195	1.0	0.4148336307342943	0.39132889216345423
GOTERM_MF_ALL	GO:0019212	GO:0019212~phosphatase inhibitor activity	8	0.6415396952686447	0.05106735766735767	PPP1R14A, SH3RF2, LRRC46, PPP1R14C, PPP1R1A, TESC, PPP1R1B, PTN	1143	56	18869	2.3583302087239097	1.0	0.43224870597013454	0.40775721810925897
GOTERM_MF_ALL	GO:0022891	GO:0022891~substrate-specific transmembrane transporter activity	72	5.773857257417802	0.05172290703444481	RYR1, CLIC5, SLC44A4, AQP7, SLC7A11, AQP5, SLC2A4, SLC4A4, RYR3, AQP1, SCN9A, SLC16A6, CNGA1, SLC16A7, SLC16A3, SLC12A8, SLC34A2, SLC13A2, ABCC6, SLC6A14, KCNK15, KCNAB1, ABCC9, ANO5, SLC7A4, TMEM37, SLC7A5, SLC25A18, GPRIN1, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, ABCB1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC9A3R1, CNR1, KCNMB1, CLCA2, SLC19A3, SCN7A, SLC17A7, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, GABRP, SLC14A1, KCNB1, KCNIP2, SLC50A1, FXYD1, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	967	18869	1.2291607292625133	1.0	0.4355751409651976	0.4108951751721123
GOTERM_MF_ALL	GO:0030291	GO:0030291~protein serine/threonine kinase inhibitor activity	6	0.48115477145148355	0.05205916057135919	CDKN1C, PKIB, PRKAR2B, PPP1R1B, SPRY2, CIT	1143	34	18869	2.913231434306006	1.0	0.4361926635751762	0.41147770855645016
GOTERM_MF_ALL	GO:0015079	GO:0015079~potassium ion transmembrane transporter activity	16	1.2830793905372895	0.053511611597383844	KCNE1, KCNB1, KCNIP2, KCNE4, KCNK15, KCNAB1, ABCC9, ATP1A2, KCNA6, AQP1, KCNMB1, KCNQ4, SLC17A7, KCNK2, KCNK3, SCN2B	1143	157	18869	1.682375690299859	1.0	0.4461093650254261	0.42083252336636034
