geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0007507,heart development (GO:0007507),163,26,11.24023371,2.313119163,4.98E-05,0.005407992,8572;10395;7048;80274;9464;6722;4208;140628;2294;775;6659;9260;23768;6444;7049;64321;653;5463;6910;93649;23414;11149;3398;27295;64091;11155,FOXF1;SOX17;MYOCD;GATA5;LDB3;TGFBR2;BMP5;TGFBR3;SOX4;MEF2C;SRF;PDLIM4;PDLIM3;HAND2;BVES;POPDC2;ID2;DLC1;SCUBE1;POU6F1;SGCD;ZFPM2;CACNA1C;FLRT2;TBX5;PDLIM7
GO:0050919,negative chemotaxis (GO:0050919),33,10,2.275630138,4.394387222,4.98E-05,0.005407992,3690;9723;7869;56920;9353;6586;2045;9423;59352;8633,SLIT3;SEMA3G;EPHA7;SEMA3E;SLIT2;UNC5C;SEMA3B;NTN1;LGR6;ITGB3
GO:0031109,microtubule polymerization or depolymerization (GO:0031109),27,9,1.861879204,4.833825944,5.13E-05,0.005407992,9928;81930;11004;11076;2258;347240;3925;51673;146909,TPPP;KIF18B;KIF14;KIF2C;TPPP3;KIF18A;KIF24;FGF13;STMN1
GO:0086004,regulation of cardiac muscle cell contraction (GO:0086004),27,9,1.861879204,4.833825944,5.13E-05,0.005407992,857;5144;5142;775;287;5350;6781;6262;2258,ANK2;PDE4B;PLN;CAV1;FGF13;PDE4D;RYR2;CACNA1C;STC1
GO:0099623,regulation of cardiac muscle cell membrane repolarization (GO:0099623),22,8,1.517086759,5.273264666,6.65E-05,0.006471757,2316;23704;3757;287;6330;6324;781;6640,ANK2;FLNA;KCNH2;SCN4B;SCN1B;CACNA2D1;KCNE4;SNTA1
GO:1904752,regulation of vascular associated smooth muscle cell migration (GO:1904752),12,6,0.827501868,7.250738916,6.82E-05,0.006471757,7168;4208;3488;5592;8013;9510,NR4A3;ADAMTS1;MEF2C;TPM1;PRKG1;IGFBP5
GO:0051782,negative regulation of cell division (GO:0051782),12,6,0.827501868,7.250738916,6.82E-05,0.006471757,9212;4609;641;23594;144455;79733,BLM;ORC6;E2F7;AURKB;E2F8;MYC
GO:0000727,double-strand break repair via break-induced replication (GO:0000727),12,6,0.827501868,7.250738916,6.82E-05,0.006471757,4171;8317;4173;8318;51659;84296,MCM2;CDC45;CDC7;MCM4;GINS4;GINS2
GO:0051261,protein depolymerization (GO:0051261),28,9,1.930837693,4.661189303,7.10E-05,0.006471757,2934;1073;11034;9928;81930;11004;347240;3925;146909,KIF18B;KIF14;KIF2C;GSN;KIF18A;KIF24;CFL2;DSTN;STMN1
GO:0009968,negative regulation of signal transduction (GO:0009968),265,36,18.27399959,1.970012083,7.12E-05,0.006471757,5167;6622;627;26153;5579;596;11117;9423;347;2247;653;120892;6422;4929;10252;6376;22943;23542;55022;81792;27293;79094;3488;11213;5590;3090;8483;1634;2146;25959;90993;5064;147906;5997;147495;8643,RGS2;NR4A2;SPRY1;HIC1;PRKCB;SFRP1;FGF2;BMP5;LRRK2;DCN;PID1;KIF26A;DACT3;CX3CL1;KANK2;BCL2;BDNF;EMILIN1;CILP;EZH2;IRAK3;CREB3L1;MAPK8IP2;NTN1;APOD;APCDD1;PRKCZ;CHAC1;PALM;DKK1;SNCA;IGFBP5;ENPP1;SMPDL3B;ADAMTS12;PTCH2
GO:0045597,positive regulation of cell differentiation (GO:0045597),255,35,17.5844147,1.990398918,7.23E-05,0.006471757,7538;221662;1894;3479;7048;3569;3570;10979;6722;947;185;4208;140628;7704;10439;4897;55273;2201;6422;3082;2260;6935;3572;1440;3398;2146;5320;91461;25937;6237;7041;55885;5121;152007;91653,IL6;ZBTB16;RBM24;AGTR1;ZFP36;GATA5;SFRP1;TGFBR2;PCP4;LMO3;CD34;MEF2C;TMEM100;SRF;CSF3;OLFM1;IL6ST;PLA2G2A;FERMT2;ECT2;ZEB1;PKDCC;WWTR1;TGFB1I1;EZH2;FGFR1;IGF1;HGF;ID2;BOC;NRCAM;FBN2;RRAS;IL6R;GLIPR2
GO:0048251,elastic fiber assembly (GO:0048251),8,5,0.551667912,9.063423645,7.25E-05,0.006471757,11117;4629;10516;4239;7148,TNXB;MFAP4;FBLN5;EMILIN1;MYH11
GO:0000022,mitotic spindle elongation (GO:0000022),8,5,0.551667912,9.063423645,7.25E-05,0.006471757,9212;24137;29127;9493;9055,KIF4A;KIF23;PRC1;AURKB;RACGAP1
GO:0051256,mitotic spindle midzone assembly (GO:0051256),8,5,0.551667912,9.063423645,7.25E-05,0.006471757,9212;24137;29127;9493;9055,KIF4A;KIF23;PRC1;AURKB;RACGAP1
GO:0071407,cellular response to organic cyclic compound (GO:0071407),148,24,10.20585638,2.351591,7.33E-05,0.006471757,5244;65010;9472;111;108;5138;358;6696;4208;7226;6263;120892;10411;6422;477;672;641;3488;6347;8013;5888;1958;2099;7035,ATP1A2;NR4A3;ADCY5;AQP1;PDE2A;SFRP1;EGR1;SLC26A6;LRRK2;MEF2C;BLM;SPP1;BRCA1;RAD51;RYR3;CCL2;RAPGEF3;AKAP6;TRPM2;TFPI;ABCB4;ESR1;IGFBP5;ADCY2
GO:0006259,DNA metabolic process (GO:0006259),276,37,19.03254297,1.944038695,7.54E-05,0.006471757,4907;983;7153;1111;4171;81620;10721;1763;2237;8317;2175;116028;990;672;8914;9401;5427;7298;10535;641;4173;55388;23594;4998;8318;9156;5888;11169;8438;7516;7832;10635;29089;3070;3149;3838;29128,XRCC2;RECQL4;HMGB3;TIMELESS;ORC1;RAD54L;POLQ;MCM2;DNA2;RNASEH2A;EXO1;BLM;UHRF1;CDC6;TOP2A;CDC45;CDC7;KPNA2;WDHD1;FANCA;BRCA1;RAD51AP1;MCM10;UBE2T;RAD51;ORC6;CDT1;CDK1;MCM4;CHEK1;FEN1;POLE2;TYMS;BTG2;HELLS;RMI2;NT5E
GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),17,7,1.172294313,5.971196755,7.64E-05,0.006471757,1756;775;287;6262;6546;477;845,ATP1A2;ANK2;CASQ2;DMD;RYR2;SLC8A1;CACNA1C
GO:0000076,DNA replication checkpoint signaling (GO:0000076),17,7,1.172294313,5.971196755,7.64E-05,0.006471757,63967;81620;1763;990;8914;4998;8318,TIMELESS;ORC1;CLSPN;DNA2;CDC6;CDC45;CDT1
GO:2000146,negative regulation of cell motility (GO:2000146),113,20,7.79230926,2.566633245,8.31E-05,0.006933538,7168;388;4804;10395;104;9353;7122;6781;6910;6422;225689;6376;4286;3488;25932;9863;8434;2192;89795;127435,CLDN5;SFRP1;NGFR;RHOB;RECK;SLIT2;PODN;CX3CL1;NAV3;TPM1;MAGI2;DLC1;MAPK15;MITF;FBLN1;CLIC4;ADARB1;STC1;TBX5;IGFBP5
GO:0006027,glycosaminoglycan catabolic process (GO:0006027),56,13,3.861675386,3.366414497,8.61E-05,0.007088741,375790;10082;6383;60495;2247;3373;10894;1634;1464;4958;4969;5549;3161,OGN;PRELP;HPSE2;LYVE1;FGF2;DCN;HYAL1;HMMR;SDC2;OMD;AGRN;CSPG4;GPC6
GO:0045765,regulation of angiogenesis (GO:0045765),200,29,13.79169781,2.102714286,1.11E-04,0.009046233,388;1116;3569;9723;358;947;5579;11117;7122;8742;5740;1944;4881;2247;493;10411;6422;2627;3373;57381;672;9314;1634;64094;9510;6237;641700;5176;126393,HSPB6;CLDN5;RHOJ;IL6;ADAMTS1;AQP1;PRKCB;SFRP1;CD34;NPR1;FGF2;KLF4;ECSCR;GATA6;DCN;BRCA1;HYAL1;SEMA3E;RHOB;SMOC2;PTGIS;RAPGEF3;EMILIN1;TNFSF12;ATP2B4;RRAS;CHI3L1;EFNA3;SERPINF1
GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),18,7,1.241252803,5.639463602,1.18E-04,0.009308467,23704;3757;287;6330;6324;781;6640,ANK2;KCNH2;SCN4B;SCN1B;CACNA2D1;KCNE4;SNTA1
GO:0010863,positive regulation of phospholipase C activity (GO:0010863),43,11,2.965215028,3.709680376,1.18E-04,0.009308467,3815;395;1909;4915;627;6401;1902;2247;5156;2260;2099,ARHGAP6;FGF2;LPAR1;BDNF;FGFR1;EDNRA;SELE;KIT;ESR1;NTRK2;PDGFRA
GO:1901992,positive regulation of mitotic cell cycle phase transition (GO:1901992),58,13,3.999592364,3.250331238,1.26E-04,0.009866588,11065;983;891;9700;3373;993;8317;995;51514;9787;113130;9510;894,ADAMTS1;CDCA5;UBE2C;DTL;CDC7;CDC25C;HYAL1;CCNB1;CDK1;DLGAP5;CCND2;CDC25A;ESPL1
GO:0007519,skeletal muscle tissue development (GO:0007519),37,10,2.551464094,3.919318333,1.46E-04,0.011225296,6840;58;51804;857;4208;1959;6495;6943;11149;64091,TCF21;MEF2C;CAV1;BVES;POPDC2;SIX4;ACTA1;EGR2;SVIL;SIX1
GO:2000258,negative regulation of protein activation cascade (GO:2000258),9,5,0.620626401,8.056376574,1.54E-04,0.0114215,2;7035;2157;2159;2161,F10;A2M;F8;TFPI;F12
GO:0048557,embryonic digestive tract morphogenesis (GO:0048557),9,5,0.620626401,8.056376574,1.54E-04,0.0114215,2294;6943;5156;3398;348093,TCF21;FOXF1;RBPMS2;ID2;PDGFRA
GO:0051382,kinetochore assembly (GO:0051382),9,5,0.620626401,8.056376574,1.54E-04,0.0114215,1062;1063;387103;9787;1058,CENPF;CENPA;DLGAP5;CENPE;CENPW
GO:0010604,positive regulation of macromolecule metabolic process (GO:0010604),383,46,26.4111013,1.741691855,1.61E-04,0.011816257,2934;2252;58;70;6622;4915;6401;3479;284;2621;3624;3569;5138;9464;947;4208;140628;11117;7122;1191;4609;2053;287;10439;2048;10365;2247;10891;57419;1869;22943;11149;55022;4286;7037;672;1958;9314;9863;3398;90865;27303;1789;59;8736;72,KLF2;CLDN5;IL6;ACTG2;ANK2;GATA5;PDE2A;SLC24A3;MYOM1;IL33;CD34;EGR1;FGF2;MEF2C;KLF4;ACTC1;GSN;ACTA2;CLU;INHBA;GAS6;FGF7;PID1;BRCA1;OLFM1;PPARGC1A;RBMS3;HAND2;EPHX2;BVES;MAGI2;E2F1;EMILIN1;IGF1;DNMT3B;SELE;ACTA1;ID2;MITF;TFRC;NTRK2;EPHB2;MYC;ANGPT1;DKK1;SNCA
GO:0002040,sprouting angiogenesis (GO:0002040),52,12,3.585841429,3.346494884,1.70E-04,0.012080525,55742;284;9723;6722;9353;1960;2247;3164;144455;79733;8434;84870,NR4A1;EGR3;FGF2;RSPO3;SRF;SEMA3E;RECK;E2F7;SLIT2;PARVA;E2F8;ANGPT1
GO:0086002,cardiac muscle cell action potential involved in contraction (GO:0086002),31,9,2.13771316,4.210106468,1.72E-04,0.012080525,23704;3757;775;287;6330;6324;781;6262;6640,ANK2;KCNH2;SCN4B;SCN1B;RYR2;CACNA2D1;KCNE4;CACNA1C;SNTA1
GO:0032465,regulation of cytokinesis (GO:0032465),84,16,5.792513078,2.762186254,1.73E-04,0.012080525,6840;1894;9928;11113;6790;9212;5347;29127;9493;10733;990;90293;10112;144455;79733;9055,AURKA;KIF14;KIF20A;CDC6;PLK1;E2F7;KIF23;PRC1;CIT;AURKB;ECT2;PLK4;RACGAP1;KLHL13;SVIL;E2F8
GO:0010232,vascular transport (GO:0010232),84,16,5.792513078,2.762186254,1.73E-04,0.012080525,489;6573;8884;6581;8671;493;57419;3177;6517;3953;6515;5243;477;10060;482;7037,ATP1A2;SLC2A4;SLC24A3;ATP1B2;SLC5A6;SLC22A3;SLC19A1;ABCC9;LEPR;SLC4A4;ABCB1;ATP2A3;SLC2A3;ATP2B4;TFRC;SLC29A2
GO:0031570,DNA integrity checkpoint signaling (GO:0031570),38,10,2.620422583,3.816178377,1.86E-04,0.012677201,63967;1111;81620;1763;1869;83990;990;8914;29980;8318,TIMELESS;CLSPN;DNA2;CDC6;CDC45;BRIP1;CDT1;CHEK1;DONSON;E2F1
GO:0006270,DNA replication initiation (GO:0006270),38,10,2.620422583,3.816178377,1.86E-04,0.012677201,4171;81620;8317;990;5427;4173;55388;23594;4998;8318,ORC1;MCM2;CDC6;CDC45;CDC7;MCM10;ORC6;CDT1;MCM4;POLE2
GO:0000086,G2/M transition of mitotic cell cycle (GO:0000086),129,21,8.895645085,2.360705694,1.92E-04,0.012934996,5577;79866;983;6790;5347;891;6502;9833;10763;5243;993;890;995;283807;10733;23194;9088;2305;9133;4751;4660,AURKA;FOXM1;PPP1R12B;NEK2;BORA;MELK;CDC25C;PLK1;CCNB2;CCNB1;CDK1;NES;PKMYT1;PLK4;CDC25A;SKP2;CCNA2;PRKAR2B;FBXL22;FBXL7;ABCB1
GO:0000082,G1/S transition of mitotic cell cycle (GO:0000082),85,16,5.861471567,2.729689945,2.00E-04,0.01332602,3624;4609;81620;6241;993;8317;1033;1869;9134;898;1978;1104;990;7298;4998;8318,ORC1;CCNE1;INHBA;CDC6;CDC45;CDC7;CCNE2;CDT1;CDC25A;RCC1;RRM2;E2F1;CDKN3;TYMS;EIF4EBP1;MYC
GO:0044839,cell cycle G2/M phase transition (GO:0044839),130,21,8.964603574,2.342546419,2.14E-04,0.014128508,5577;79866;983;6790;5347;891;6502;9833;10763;5243;993;890;995;283807;10733;23194;9088;2305;9133;4751;4660,AURKA;FOXM1;PPP1R12B;NEK2;BORA;MELK;CDC25C;PLK1;CCNB2;CCNB1;CDK1;NES;PKMYT1;PLK4;CDC25A;SKP2;CCNA2;PRKAR2B;FBXL22;FBXL7;ABCB1
GO:0060538,skeletal muscle organ development (GO:0060538),32,9,2.206671649,4.07854064,2.24E-04,0.014659476,6840;51804;857;84976;4208;6495;6943;11149;64091,TCF21;MEF2C;CAV1;BVES;POPDC2;SIX4;SVIL;SIX1;DISP1
GO:0051056,regulation of small GTPase mediated signal transduction (GO:0051056),140,22,9.654188464,2.278803659,2.30E-04,0.014689743,399;388;84952;5881;395;10395;83478;1894;29127;9353;5649;57381;2305;2;79658;90627;9824;55789;80728;55843;9754;57569,RHOJ;A2M;ARHGAP6;ARHGAP39;FOXM1;RELN;STARD13;STARD8;CGNL1;RHOB;SLIT2;DEPDC1B;RAC3;ARHGAP20;ARHGAP11A;ECT2;ARHGAP15;RACGAP1;ARHGAP10;DLC1;ARHGAP24;RHOH
GO:0150104,transport across blood-brain barrier (GO:0150104),86,16,5.930430056,2.697949364,2.30E-04,0.014689743,489;6573;8884;6581;8671;493;57419;3177;6517;3953;6515;5243;477;10060;482;7037,ATP1A2;SLC2A4;SLC24A3;ATP1B2;SLC5A6;SLC22A3;SLC19A1;ABCC9;LEPR;SLC4A4;ABCB1;ATP2A3;SLC2A3;ATP2B4;TFRC;SLC29A2
GO:0001934,positive regulation of protein phosphorylation (GO:0001934),368,44,25.37672396,1.73387235,2.45E-04,0.015391299,23043;2252;6622;6366;2690;1116;4915;627;3479;284;2621;3690;3624;3625;3569;3570;857;5347;1062;5649;2247;656;653;493;120892;10411;3953;51422;3678;6376;3082;7037;5168;718;1440;7804;146433;57161;1464;25999;11030;7272;894;80310,IL6;RELN;FGF2;BMP5;LRRK2;IL34;INHBA;GAS6;TTK;FGF7;CSF3;CAV1;PLK1;CX3CL1;CENPE;GHR;CCND2;BDNF;RBPMS;C3;LRP8;RAPGEF3;BMP8B;LEPR;PDGFD;IGF1;HGF;PRKAG2;INHBB;CCL21;ATP2B4;CLIP3;ITGA5;PELI2;ENPP2;TFRC;TNIK;CSPG4;NTRK2;ITGB3;IL6R;CHI3L1;ANGPT1;SNCA
GO:0006941,striated muscle contraction (GO:0006941),54,12,3.723758408,3.222550629,2.49E-04,0.015391299,7168;7139;1756;3757;1837;6330;6324;6262;6546;477;845;92241,ATP1A2;CASQ2;RCSD1;KCNH2;SCN4B;DMD;DTNA;TPM1;TNNT2;SCN1B;RYR2;SLC8A1
GO:0007076,mitotic chromosome condensation (GO:0007076),26,8,1.792920715,4.461993179,2.53E-04,0.015391299,983;5347;891;113130;54892;64151;23397;51203,NCAPH;CDCA5;PLK1;CCNB1;CDK1;NCAPG2;NCAPG;NUSAP1
GO:0086010,membrane depolarization during action potential (GO:0086010),26,8,1.792920715,4.461993179,2.53E-04,0.015391299,8912;6332;3757;775;6330;6324;6546;477,ATP1A2;SCN7A;CACNA1H;KCNH2;SCN4B;SCN1B;SLC8A1;CACNA1C
GO:0030071,regulation of mitotic metaphase/anaphase transition (GO:0030071),26,8,1.792920715,4.461993179,2.53E-04,0.015391299,11065;5347;891;1062;9700;990;1843;9787,DUSP1;UBE2C;CDC6;PLK1;CCNB1;DLGAP5;CENPE;ESPL1
GO:0043066,negative regulation of apoptotic process (GO:0043066),482,54,33.23799171,1.624646894,2.75E-04,0.016512619,2316;6622;4804;4915;627;3479;284;2621;9928;51804;3569;857;2869;358;983;4085;5347;79625;1511;3071;596;4208;2537;4609;1960;6495;10891;4776;6422;4929;5563;5166;2627;3678;6376;3082;23017;22943;23542;4680;1048;7037;332;6347;3572;558;9314;1410;85480;330;6491;79658;894;26471,PDK4;FAIM2;IL6;CTSG;NR4A2;CRYAB;AQP1;EGR3;SFRP1;KIF14;MEF2C;KLF4;STIL;GATA6;NGFR;GAS6;BIRC5;TSLP;CAV1;PLK1;PPARGC1A;CDK1;IL6ST;FLNA;CX3CL1;CCND2;BCL2;BDNF;CCL2;MAD2L1;AXL;NDNF;SIX4;GRK5;ARHGAP10;IGF1;HGF;BIRC3;NCKAP1L;NFATC4;MAPK8IP2;CEACAM6;ITGA5;CEACAM5;SIX1;TFRC;NTRK2;IFI6;MYC;ANGPT1;DKK1;PRKAA2;SNCA;NUPR1
GO:0032147,activation of protein kinase activity (GO:0032147),114,19,7.861267749,2.416912972,2.79E-04,0.016608203,23043;111;196883;154;108;1894;2690;1116;5577;79866;3479;150;22974;63967;284;7048;2621;9928;3690,ADCY5;TGFBR2;KIF14;CLSPN;GAS6;BORA;TPX2;ADCY4;GHR;ECT2;PRKAR2B;ADRA2A;IGF1;ADRB2;TNIK;ITGB3;CHI3L1;ANGPT1;ADCY2
GO:1902622,regulation of neutrophil migration (GO:1902622),10,5,0.68958489,7.250738916,2.90E-04,0.016620635,399;83700;3071;10562;683,JAM3;NCKAP1L;OLFM4;BST1;RHOH
GO:0051988,regulation of attachment of spindle microtubules to kinetochore (GO:0051988),10,5,0.68958489,7.250738916,2.90E-04,0.016620635,1894;891;29127;4751;10615,SPAG5;NEK2;CCNB1;ECT2;RACGAP1
GO:1903115,regulation of actin filament-based movement (GO:1903115),10,5,0.68958489,7.250738916,2.90E-04,0.016620635,5144;5142;287;5350;6781,ANK2;PDE4B;PLN;PDE4D;STC1
GO:0071415,cellular response to purine-containing compound (GO:0071415),10,5,0.68958489,7.250738916,2.90E-04,0.016620635,6262;6546;7226;6263;845,CASQ2;RYR3;TRPM2;RYR2;SLC8A1
GO:0071503,response to heparin (GO:0071503),6,4,0.413750934,9.667651888,3.01E-04,0.017086225,338328;9353;6422;1958,GPIHBP1;SFRP1;EGR1;SLIT2
GO:0033623,regulation of integrin activation (GO:0033623),15,6,1.034377335,5.800591133,3.09E-04,0.017176199,9928;5734;83700;10979;54922;6403,KIF14;JAM3;FERMT2;SELP;PTGER4;RASIP1
GO:0048546,digestive tract morphogenesis (GO:0048546),15,6,1.034377335,5.800591133,3.09E-04,0.017176199,2294;64321;6943;5156;3398;348093,TCF21;FOXF1;SOX17;RBPMS2;ID2;PDGFRA
GO:0000724,double-strand break repair via homologous recombination (GO:0000724),97,17,6.688973436,2.541496115,3.13E-04,0.017235224,4171;10721;2237;8317;672;9401;641;4173;8318;5888;8438;7516;10635;675;51659;84296;4796,XRCC2;RECQL4;TONSL;RAD54L;POLQ;MCM2;BLM;CDC45;CDC7;BRCA1;RAD51AP1;RAD51;MCM4;GINS4;BRCA2;FEN1;GINS2
GO:0045860,positive regulation of protein kinase activity (GO:0045860),153,23,10.55064882,2.17996072,3.25E-04,0.017778284,23043;154;6622;6366;1894;79866;150;22974;63967;7048;2621;9928;3690;3570;1062;1191;5649;51422;22943;7804;1958;146433;2146,TGFBR2;RELN;EGR1;KIF14;IL34;CLSPN;CLU;GAS6;BORA;TPX2;CENPE;ECT2;LRP8;EZH2;ADRA2A;PRKAG2;CCL21;ADRB2;TNIK;ITGB3;IL6R;DKK1;SNCA
GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),21,7,1.44812827,4.833825944,3.58E-04,0.019212615,1756;775;287;6262;6546;477;845,ATP1A2;ANK2;CASQ2;DMD;RYR2;SLC8A1;CACNA1C
GO:0014902,myotube differentiation (GO:0014902),21,7,1.44812827,4.833825944,3.58E-04,0.019212615,8912;3479;51804;4208;170689;11096;58494,JAM2;MEF2C;CACNA1H;ADAMTS15;SIX4;ADAMTS5;IGF1
GO:0008285,negative regulation of cell population proliferation (GO:0008285),375,44,25.85943339,1.701506732,3.71E-04,0.019726426,10395;3624;3569;2172;104;6196;563;4609;6659;347;8864;7049;653;6910;7483;6422;2627;93649;1033;1869;990;3489;3488;7832;9314;9863;144455;83595;4920;25959;9510;11095;4969;863;4345;2192;10290;26471;1028;85004;127435;4330;7041;138151,IL6;OGN;MYOCD;ADAMTS1;SFRP1;BMP5;TGFBR3;SOX4;KLF4;PER2;GATA6;ADAMTS8;INHBA;NACC2;CDC6;E2F7;RERG;PODN;IGFBP6;RPS6KA2;KANK2;MAGI2;E2F1;TGFB1I1;CBFA2T3;CDKN3;SPEG;CD200;DLC1;CDKN1C;APOD;MN1;WNT9A;FBLN1;BTG2;SOX7;ROR2;ADARB1;FABP6;MYC;TBX5;IGFBP5;NUPR1;AZGP1
GO:0048660,regulation of smooth muscle cell proliferation (GO:0048660),49,11,3.378965962,3.255433799,4.07E-04,0.021474308,3479;3569;3570;2006;347;6376;3488;8013;3398;348093;4969,NR4A3;IL6;OGN;RBPMS2;CX3CL1;IGF1;ELN;ID2;APOD;IL6R;IGFBP5
GO:0007088,regulation of mitotic nuclear division (GO:0007088),57,12,3.930633875,3.052942702,4.23E-04,0.022134677,79866;3479;6790;891;1111;1104;995;9088;4751;1843;51203;4288,DUSP1;AURKA;NEK2;BORA;CDC25C;CCNB1;MKI67;NUSAP1;PKMYT1;RCC1;CHEK1;IGF1
GO:0034394,protein localization to cell surface (GO:0034394),28,8,1.930837693,4.143279381,4.46E-04,0.022871396,2316;2252;284;338328;83700;287;10516;79608,GPIHBP1;ANK2;FBLN5;FGF7;JAM3;RIC3;FLNA;ANGPT1
GO:1901019,regulation of calcium ion transmembrane transporter activity (GO:1901019),28,8,1.930837693,4.143279381,4.46E-04,0.022871396,1756;150;5144;783;785;287;5350;57158,ANK2;PLN;JPH2;PDE4D;DMD;CACNB2;ADRA2A;CACNB4
GO:0097553,calcium ion transmembrane import into cytosol (GO:0097553),42,10,2.896256539,3.452732817,4.49E-04,0.022871396,6366;2247;2906;781;493;6262;6546;7226;6263;3708,ITPR1;FGF2;RYR3;GRIN2D;TRPM2;CCL21;ATP2B4;RYR2;CACNA2D1;SLC8A1
GO:2000811,negative regulation of anoikis (GO:2000811),16,6,1.103335824,5.438054187,4.65E-04,0.02326443,857;596;5166;3678;4680;1048,PDK4;CAV1;BCL2;CEACAM6;ITGA5;CEACAM5
GO:0010965,regulation of mitotic sister chromatid separation (GO:0010965),16,6,1.103335824,5.438054187,4.65E-04,0.02326443,11065;9232;5347;1062;990;10460,UBE2C;CDC6;PLK1;CENPE;TACC3;PTTG1
GO:0030261,chromosome condensation (GO:0030261),35,9,2.413547116,3.728951443,4.68E-04,0.02326443,983;5347;891;7153;113130;54892;64151;23397;51203,NCAPH;CDCA5;TOP2A;PLK1;CCNB1;CDK1;NCAPG2;NCAPG;NUSAP1
GO:0022411,cellular component disassembly (GO:0022411),66,13,4.551260276,2.856351694,4.90E-04,0.023954029,2934;80274;1511;4322;4312;4320;4321;170689;7092;11096;9507;2;7177,MMP11;A2M;CTSG;TPSAB1;GSN;ADAMTS15;MMP13;TLL1;ADAMTS5;SCUBE1;MMP1;MMP12;ADAMTS4
GO:0022617,extracellular matrix disassembly (GO:0022617),66,13,4.551260276,2.856351694,4.90E-04,0.023954029,2934;80274;1511;4322;4312;4320;4321;170689;7092;11096;9507;2;7177,MMP11;A2M;CTSG;TPSAB1;GSN;ADAMTS15;MMP13;TLL1;ADAMTS5;SCUBE1;MMP1;MMP12;ADAMTS4
GO:0045444,fat cell differentiation (GO:0045444),58,12,3.999592364,3.000305758,5.01E-04,0.024144237,3625;8864;3164;1959;63976;10891;4929;55022;8013;9314;79689;25999,NR4A1;NR4A3;NR4A2;KLF4;PER2;PID1;PPARGC1A;STEAP4;EGR2;INHBB;CLIP3;PRDM16
GO:0060055,angiogenesis involved in wound healing (GO:0060055),11,5,0.758543379,6.591580833,5.02E-04,0.024144237,3690;4162;6722;79625;947,CD34;SRF;NDNF;MCAM;ITGB3
GO:0030239,myofibril assembly (GO:0030239),43,10,2.965215028,3.372436705,5.49E-04,0.026208521,7168;25802;7111;70;7139;1465;9172;51804;5239;5156,PGM5;LMOD1;TMOD1;MYOM2;ACTC1;CSRP1;TPM1;SIX4;TNNT2;PDGFRA
GO:0050678,regulation of epithelial cell proliferation (GO:0050678),93,16,6.41313948,2.494877907,5.75E-04,0.027204893,7538;2252;3479;284;51804;4609;2247;3164;7049;653;6422;3373;8013;29128;26471;1028,NR4A1;NR4A3;ZFP36;SFRP1;FGF2;BMP5;TGFBR3;FGF7;UHRF1;HYAL1;SIX4;IGF1;CDKN1C;MYC;ANGPT1;NUPR1
GO:1904705,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),36,9,2.482505605,3.625369458,5.87E-04,0.02729717,7168;3479;4208;2247;3488;5592;8013;9510;1264,NR4A3;CNN1;ADAMTS1;FGF2;MEF2C;TPM1;PRKG1;IGF1;IGFBP5
GO:0001706,endoderm formation (GO:0001706),36,9,2.482505605,3.625369458,5.87E-04,0.02729717,3624;64321;3678;3679;1847;1843;1294;1301;83595,DUSP1;SOX17;COL11A1;INHBA;ITGA7;ITGA5;DUSP5;COL7A1;SOX7
GO:1903508,positive regulation of nucleic acid-templated transcription (GO:1903508),509,55,35.09987092,1.56695733,5.90E-04,0.02729717,2252;3757;3479;3624;51804;3569;9464;6663;6696;4208;4609;7704;2294;6659;58476;322;4781;1316;9759;2535;10365;2247;64321;1959;6495;63976;10891;6910;6422;8324;2627;93649;1869;2305;4286;672;641;7942;2353;1958;2099;9314;3398;4602;675;6886;59;84913;84722;1028;7041;23090;29028;253738;9586,KLF2;FOXF1;IL6;SOX17;MYOCD;ZBTB16;SOX10;SFRP1;FOXM1;FOS;EGR1;FGF2;SOX4;MEF2C;KLF4;GATA6;ACTA2;INHBA;BLM;SPP1;FGF7;BRCA1;PPARGC1A;HAND2;KCNH2;TP53INP2;TFEB;APBB1;FZD7;KLF6;BRCA2;ATOH8;E2F1;TGFB1I1;ATAD2;SIX4;EBF3;IGF1;FZD2;ID2;HDAC4;CREB5;EGR2;CDKN1C;NFIB;MITF;ESR1;SIX1;PSRC1;PRDM16;MYB;MYC;TAL1;ZNF423;TBX5
