TERM_ID	TERM	OVERLAPP_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0016813	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	PADI1
GO:0005221	intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	AQP1
GO:0005078	MAP-kinase scaffold activity (GO:0005078)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	MAPK8IP2
GO:0031435	mitogen-activated protein kinase kinase kinase binding (GO:0031435)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	ROR2
GO:0045159	myosin II binding (GO:0045159)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	GSN
GO:0015271	outward rectifier potassium channel activity (GO:0015271)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	KCND3
GO:0016004	phospholipase activator activity (GO:0016004)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	ARHGAP6
GO:0016780	phosphotransferase activity, for other substituted phosphate groups (GO:0016780)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	SGMS2
GO:0048407	platelet-derived growth factor binding (GO:0048407)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	PDGFRA
GO:0004865	protein serine/threonine phosphatase inhibitor activity (GO:0004865)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	PPP1R14A
GO:0015651	quaternary ammonium group transmembrane transporter activity (GO:0015651)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	SLC22A3
GO:0003684	damaged DNA binding (GO:0003684)	3/44	0.4915425964303032	0.6572208272569044	0	0	1.155949741315595	0.8209632245176625	POLQ;FEN1;CRY2
GO:0016791	phosphatase activity (GO:0016791)	5/79	0.5104555170545045	0.6766394477549316	0	0	1.067351077890707	0.7177421335021544	DUSP5;CILP;EPHX2;ATP1A2;DUSP8
GO:0031625	ubiquitin protein ligase binding (GO:0031625)	16/265	0.5142715940369064	0.6766394477549316	0	0	1.014987610014526	0.6749705770227379	KCNH2;NGFR;EGR2;ABCB1;USP2;ISG15;BRCA1;CLU;PER1;PRKAR2B;SYT11;UBE2T;BCL2;APBB1;CKB;PPARGC1A
GO:0043023	ribosomal large subunit binding (GO:0043023)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	CPEB2
GO:0051537	2 iron, 2 sulfur cluster binding (GO:0051537)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	AOX1
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	CDK1
GO:0036122	BMP binding (GO:0036122)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	GREM2
GO:0005035	death receptor activity (GO:0005035)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	NGFR
GO:0015929	hexosaminidase activity (GO:0015929)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	HYAL1
GO:0060229	lipase activator activity (GO:0060229)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	ARHGAP6
GO:0042043	neurexin family protein binding (GO:0042043)	1/12	0.5214378428183886	0.6766394477549316	0	0	1.4360580595874715	0.9351110348342606	SYTL5
GO:0015267	channel activity (GO:0015267)	3/46	0.5216551037441544	0.6766394477549316	0	0	1.1020671834625324	0.7171687101019051	BCL2;KCNK3;AQP1
GO:0061135	endopeptidase regulator activity (GO:0061135)	3/46	0.5216551037441544	0.6766394477549316	0	0	1.1020671834625324	0.7171687101019051	TFPI;A2M;RECK
GO:0005310	dicarboxylic acid transmembrane transporter activity (GO:0005310)	2/29	0.5220867048136937	0.6766394477549316	0	0	1.1701087125813787	0.7604789310042559	SLC19A1;SLC26A6
GO:0004181	metallocarboxypeptidase activity (GO:0004181)	2/29	0.5220867048136937	0.6766394477549316	0	0	1.1701087125813787	0.7604789310042559	CPA3;CPXM2
GO:0004623	phospholipase A2 activity (GO:0004623)	2/29	0.5220867048136937	0.6766394477549316	0	0	1.1701087125813787	0.7604789310042559	PLA2G2A;PLA2G4C
GO:0036002	pre-mRNA binding (GO:0036002)	2/29	0.5220867048136937	0.6766394477549316	0	0	1.1701087125813787	0.7604789310042559	CELF2;RBM24
GO:0004864	protein phosphatase inhibitor activity (GO:0004864)	2/29	0.5220867048136937	0.6766394477549316	0	0	1.1701087125813787	0.7604789310042559	PPP1R14A;PPP1R1B
GO:0008234	cysteine-type peptidase activity (GO:0008234)	6/98	0.5321762570603987	0.6884730676925519	0	0	1.03010456796918	0.6497699097146075	SFRP1;ESPL1;USP2;GGH;CTSF;USP18
GO:0005254	chloride channel activity (GO:0005254)	4/64	0.5341482482286666	0.6897813709139975	0	0	1.0530188149396238	0.6603289972400843	CLIC4;TTYH3;FXYD1;ANO5
GO:0051020	GTPase binding (GO:0051020)	12/201	0.5388843926454048	0.693040812726043	0	0	1.00273301291113	0.6199439127208412	NGFR;RUSC2;CAV1;LRRK2;CDC42EP2;RCC1;RHOH;FLNA;BIRC5;RADIL;RASIP1;RAP1GAP
GO:0015370	solute:sodium symporter activity (GO:0015370)	2/30	0.5405332244102842	0.693040812726043	0	0	1.1282590412111018	0.6941040302368312	SLC5A6;SLC4A4
GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	2/30	0.5405332244102842	0.693040812726043	0	0	1.1282590412111018	0.6941040302368312	GRIK5;GRIK3
GO:0050699	WW domain binding (GO:0050699)	2/30	0.5405332244102842	0.693040812726043	0	0	1.1282590412111018	0.6941040302368312	TCEAL7;CDC25C
GO:0016878	acid-thiol ligase activity (GO:0016878)	1/13	0.5499532593163421	0.6988786552020064	0	0	1.3163165266106442	0.7870545936754656	ACSS3
GO:0047372	acylglycerol lipase activity (GO:0047372)	1/13	0.5499532593163421	0.6988786552020064	0	0	1.3163165266106442	0.7870545936754656	MGLL
GO:0032183	SUMO binding (GO:0032183)	1/13	0.5499532593163421	0.6988786552020064	0	0	1.3163165266106442	0.7870545936754656	HABP4
GO:0015250	water channel activity (GO:0015250)	1/13	0.5499532593163421	0.6988786552020064	0	0	1.3163165266106442	0.7870545936754656	AQP1
GO:0016307	phosphatidylinositol phosphate kinase activity (GO:0016307)	1/13	0.5499532593163421	0.6988786552020064	0	0	1.3163165266106442	0.7870545936754656	PIP5K1B
GO:0004540	ribonuclease activity (GO:0004540)	4/66	0.5587781298637492	0.7088386877070175	0	0	1.0189417615566487	0.5930269481207863	AZGP1;RNASEH2A;ZC3H12B;RNASE4
GO:0016407	acetyltransferase activity (GO:0016407)	2/32	0.5759201286691505	0.7202113195503994	0	0	1.0529296327446034	0.5809921392696358	ESCO2;PAFAH1B3
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	FOS
GO:0008253	5'-nucleotidase activity (GO:0008253)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	NT5E
GO:0015116	sulfate transmembrane transporter activity (GO:0015116)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	SLC26A6
GO:0016405	CoA-ligase activity (GO:0016405)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	ACSS3
GO:0005159	insulin-like growth factor receptor binding (GO:0005159)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	IGF1
GO:0042577	lipid phosphatase activity (GO:0042577)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	EPHX2
GO:0004707	MAP kinase activity (GO:0004707)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	MAPK15
GO:0004550	nucleoside diphosphate kinase activity (GO:0004550)	1/14	0.5767709035396653	0.7202113195503994	0	0	1.2149967679379443	0.6686250401389745	AK4
GO:0008168	methyltransferase activity (GO:0008168)	3/50	0.578801543622727	0.7214922019463853	0	0	1.008059316569955	0.5512024162708912	GAMT;DNMT3B;INMT
GO:0005253	anion channel activity (GO:0005253)	4/68	0.5826865526346571	0.7250761608174762	0	0	0.9869945240101096	0.5330815486909606	CLIC4;TTYH3;FXYD1;ANO5
GO:0042162	telomeric DNA binding (GO:0042162)	2/33	0.5928511900033971	0.7338371767098801	0	0	1.0189098998887653	0.5326981756754817	PIF1;BLM
GO:0031267	small GTPase binding (GO:0031267)	10/175	0.5994987314580551	0.7338371767098801	0	0	0.9567649398301388	0.4895397082140781	NGFR;RUSC2;CAV1;LRRK2;CDC42EP2;RCC1;RHOH;BIRC5;FLNA;RAP1GAP
GO:0005545	1-phosphatidylinositol binding (GO:0005545)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	SNX10
GO:0140323	solute:anion antiporter activity (GO:0140323)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	SLC26A6
GO:0015106	bicarbonate transmembrane transporter activity (GO:0015106)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	SLC26A6
GO:0005372	water transmembrane transporter activity (GO:0005372)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	AQP1
GO:0035615	clathrin adaptor activity (GO:0035615)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	STON1
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	ATP2A3
GO:0005123	death receptor binding (GO:0005123)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	BDNF
GO:0005537	mannose binding (GO:0005537)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	COLEC11
GO:0004708	MAP kinase kinase activity (GO:0004708)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	LRRK2
GO:0042834	peptidoglycan binding (GO:0042834)	1/15	0.6019917786659045	0.7338371767098801	0	0	1.1281512605042017	0.57254972769153	NLRP3
GO:0003729	mRNA binding (GO:0003729)	15/263	0.6063812976885745	0.737935206339655	0	0	0.95462681040158	0.47754851706109147	RBFOX3;RBPMS;CELF2;SAMD4A;ADARB1;TYMS;ZFP36;CSDC2;NOVA1;ZC3H12B;RBPMS2;PABPC1L;CPEB2;RBM24;RBMS3
GO:0005501	retinoid binding (GO:0005501)	2/34	0.6092716244292956	0.7401980141120714	0	0	0.9870164003364171	0.48905783558707927	RBP1;PTGDS
GO:0008238	exopeptidase activity (GO:0008238)	3/53	0.6187249311735707	0.7462797584491778	0	0	0.9474242424242424	0.45485315013827055	XPNPEP2;GGH;NAALADL1
GO:0061631	ubiquitin conjugating enzyme activity (GO:0061631)	2/35	0.625182157786377	0.7462797584491778	0	0	0.957055840150878	0.44954082262492506	UBE2C;UBE2T
GO:0046935	1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	SOCS3
GO:0005244	voltage-gated ion channel activity (GO:0005244)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	CACNA1H
GO:0015108	chloride transmembrane transporter activity (GO:0015108)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	SLC26A6
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	BST1
GO:0061608	nuclear import signal receptor activity (GO:0061608)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	KPNA2
GO:0008252	nucleotidase activity (GO:0008252)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	NT5E
GO:0015101	organic cation transmembrane transporter activity (GO:0015101)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	SLC22A3
GO:0010314	phosphatidylinositol-5-phosphate binding (GO:0010314)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	JPH2
GO:0022841	potassium ion leak channel activity (GO:0022841)	1/16	0.6257108838250767	0.7462797584491778	0	0	1.0528851540616246	0.49366295769531693	KCNK3
GO:0050661	NADP binding (GO:0050661)	2/36	0.6405852390453359	0.7627532365415443	0	0	0.9288576658586059	0.41368820366960407	DHCR7;CRYM
GO:0008235	metalloexopeptidase activity (GO:0008235)	3/55	0.6438713990758872	0.7640010110632393	0	0	0.9108877233877234	0.40102402574397095	CPA3;CPQ;CPXM2
GO:0035091	phosphatidylinositol binding (GO:0035091)	5/92	0.6467964552798092	0.7640010110632393	0	0	0.9072318815297242	0.3953023702053485	CEACAM5;ITPR1;SNX10;TNFAIP8L3;PARD3B
GO:0043024	ribosomal small subunit binding (GO:0043024)	1/17	0.6480175706650595	0.7640010110632393	0	0	0.9870273109243698	0.4282094291948303	CPEB2
GO:0030169	low-density lipoprotein particle binding (GO:0030169)	1/17	0.6480175706650595	0.7640010110632393	0	0	0.9870273109243698	0.4282094291948303	COLEC12
GO:0019205	nucleobase-containing compound kinase activity (GO:0019205)	1/17	0.6480175706650595	0.7640010110632393	0	0	0.9870273109243698	0.4282094291948303	AK4
GO:0016505	peptidase activator activity involved in apoptotic process (GO:0016505)	1/17	0.6480175706650595	0.7640010110632393	0	0	0.9870273109243698	0.4282094291948303	ATP2A3
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	2/37	0.6554848326518851	0.7702751388609713	0	0	0.9022708158116064	0.38110125061856137	HPSE2;CHI3L1
GO:0008200	ion channel inhibitor activity (GO:0008200)	2/37	0.6554848326518851	0.7702751388609713	0	0	0.9022708158116064	0.38110125061856137	ITPR1;SCN1B
GO:1902936	phosphatidylinositol bisphosphate binding (GO:1902936)	5/94	0.6655170135476542	0.7807863002078689	0	0	0.8867499099986736	0.3610766503618582	SVIL;JPH2;GSN;FZD7;STXBP6
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	0.6689958789492009	0.7833523013695303	0	0	0.9289174493326743	0.37340380148702595	DHCR7
GO:0061650	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	2/38	0.669886229861966	0.7833523013695303	0	0	0.8771610129894403	0.35143226800090416	UBE2C;UBE2T
GO:0015453	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	3/58	0.6793474639712536	0.7931243563111545	0	0	0.8610651974288338	0.33290722522312965	COX4I2;CYBRD1;COX7A1
GO:0004407	histone deacetylase activity (GO:0004407)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	HDAC4
GO:0022840	leak channel activity (GO:0022840)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	KCNK3
GO:0070300	phosphatidic acid binding (GO:0070300)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	JPH2
GO:0035014	phosphatidylinositol 3-kinase regulator activity (GO:0035014)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	SOCS3
GO:0030296	protein tyrosine kinase activator activity (GO:0030296)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	GAS6
GO:0070412	R-SMAD binding (GO:0070412)	1/19	0.6887248517426583	0.7963034517733151	0	0	0.8772642390289449	0.32714361821553206	FOS
GO:0015078	proton transmembrane transporter activity (GO:0015078)	2/40	0.697221218051187	0.804830923731113	0	0	0.830906113053871	0.29966839399638484	COX4I2;COX7A1
GO:0001671	ATPase activator activity (GO:0001671)	1/20	0.7072788327967111	0.813824041583395	0	0	0.8310482087571871	0.2878171772454173	ATP1B2
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/20	0.7072788327967111	0.813824041583395	0	0	0.8310482087571871	0.2878171772454173	ALDH2
GO:0031406	carboxylic acid binding (GO:0031406)	2/41	0.7101705560054474	0.815843934739058	0	0	0.8095576976989929	0.2770712176210932	RTN4R;NAGS
GO:0004930	G protein-coupled receptor activity (GO:0004930)	15/283	0.7161101595245012	0.8207484559365463	0	0	0.8824341303685653	0.29466352530222045	VIPR2;NPR1;P2RY14;MRGPRF;LPAR1;PTH1R;ADRB2;ADRA2A;GPR183;AGTR1;BDKRB2;S1PR1;OXER1;BDKRB1;LGR6
GO:0004722	protein serine/threonine phosphatase activity (GO:0004722)	3/62	0.7224678988358546	0.8207484559365463	0	0	0.8025166923472008	0.2608839646408252	DUSP1;LRRK2;CDKN3
GO:0022853	active ion transmembrane transporter activity (GO:0022853)	2/42	0.7226529214387553	0.8207484559365463	0	0	0.7892767031118587	0.2563777722844925	COX4I2;COX7A1
GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	HSD17B6
GO:0046875	ephrin receptor binding (GO:0046875)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	EFNA3
GO:0005231	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	P2RX1
GO:0035035	histone acetyltransferase binding (GO:0035035)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	EGR1
GO:0008080	N-acetyltransferase activity (GO:0008080)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	NAGS
GO:0030170	pyridoxal phosphate binding (GO:0030170)	1/21	0.7247277452141648	0.8207484559365463	0	0	0.789453781512605	0.2541719225350854	PYGM
GO:0140034	methylation-dependent protein binding (GO:0140034)	3/63	0.7325123203565174	0.8282580252220149	0	0	0.7890993265993266	0.2456269865004427	UHRF1;CBX2;NCAPG2
GO:0043425	bHLH transcription factor binding (GO:0043425)	1/22	0.7411373543477225	0.8340699379649918	0	0	0.7518207282913165	0.22522241484179376	TCF21
GO:0000030	mannosyltransferase activity (GO:0000030)	1/22	0.7411373543477225	0.8340699379649918	0	0	0.7518207282913165	0.22522241484179376	DPY19L2
GO:0120014	phospholipid transfer activity (GO:0120014)	1/22	0.7411373543477225	0.8340699379649918	0	0	0.7518207282913165	0.22522241484179376	TNFAIP8L3
GO:0004197	cysteine-type endopeptidase activity (GO:0004197)	5/105	0.7565319340816031	0.8405117354645136	0	0	0.788743676222597	0.2200677940668748	SFRP1;ESPL1;USP2;CTSF;USP18
GO:0097472	cyclin-dependent protein kinase activity (GO:0097472)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	CDK1
GO:0004693	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	CDK1
GO:0097718	disordered domain specific binding (GO:0097718)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	HSPA2
GO:0008170	N-methyltransferase activity (GO:0008170)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	INMT
GO:0019212	phosphatase inhibitor activity (GO:0019212)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	PPP1R1B
GO:0008157	protein phosphatase 1 binding (GO:0008157)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	PPP1R3B
GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	1/23	0.7565695148840623	0.8405117354645136	0	0	0.7176088617265088	0.20018478509920076	ATP2A3
GO:0018024	histone-lysine N-methyltransferase activity (GO:0018024)	2/45	0.7573970652444851	0.8405117354645136	0	0	0.7340935317933773	0.20398083596939368	PRDM16;EZH2
GO:0019957	C-C chemokine binding (GO:0019957)	1/24	0.7710824029494322	0.8491367566222275	0	0	0.6863719400803799	0.17842927227252153	ZFP36
GO:0005243	gap junction channel activity (GO:0005243)	1/24	0.7710824029494322	0.8491367566222275	0	0	0.6863719400803799	0.17842927227252153	GJC2
GO:0008327	methyl-CpG binding (GO:0008327)	1/24	0.7710824029494322	0.8491367566222275	0	0	0.6863719400803799	0.17842927227252153	UHRF1
GO:0008139	nuclear localization sequence binding (GO:0008139)	1/24	0.7710824029494322	0.8491367566222275	0	0	0.6863719400803799	0.17842927227252153	KPNA2
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1/24	0.7710824029494322	0.8491367566222275	0	0	0.6863719400803799	0.17842927227252153	JPH2
GO:0035064	methylated histone binding (GO:0035064)	3/68	0.7784753881685638	0.8559652813246995	0	0	0.7282051282051282	0.18235560089307176	UHRF1;CBX2;NCAPG2
GO:0003785	actin monomer binding (GO:0003785)	1/25	0.7847307351386391	0.8588973594962543	0	0	0.6577380952380952	0.1594453387069534	COBL
GO:0022829	wide pore channel activity (GO:0022829)	1/25	0.7847307351386391	0.8588973594962543	0	0	0.6577380952380952	0.1594453387069534	GJC2
GO:0019706	protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	0.7847307351386391	0.8588973594962543	0	0	0.6577380952380952	0.1594453387069534	ZDHHC23
GO:0030145	manganese ion binding (GO:0030145)	2/48	0.7883112577679009	0.8615030183825767	0	0	0.6861081654294804	0.16319924565871882	FEN1;ADCY2
GO:0005085	guanyl-nucleotide exchange factor activity (GO:0005085)	7/149	0.7907575049300158	0.8628630524920234	0	0	0.7771995146555005	0.18245840929946286	PSD;ARHGEF15;DENND2A;RCC1;RASGRP2;ECT2;RAPGEF3
GO:0070273	phosphatidylinositol-4-phosphate binding (GO:0070273)	1/26	0.7975659734212208	0.8679283774067388	0	0	0.6313949579831932	0.14281568169852804	JPH2
GO:0016298	lipase activity (GO:0016298)	2/49	0.7978171714323783	0.8679283774067388	0	0	0.6714743302972281	0.1516698124551446	MGLL;CES1
GO:1990782	protein tyrosine kinase binding (GO:1990782)	3/72	0.8103880664420916	0.8802702446375518	0	0	0.6858439467135119	0.14419323848371046	ANGPT1;GAS6;PHYHIP
GO:0004519	endonuclease activity (GO:0004519)	2/51	0.8156997009228909	0.8838039028871087	0	0	0.6439985582121831	0.13118830572512502	FEN1;ZC3H12B
GO:0019902	phosphatase binding (GO:0019902)	5/114	0.8161030468163692	0.8838039028871087	0	0	0.723269953741665	0.14697904987432295	MAGI2;CRY2;NEK2;PDLIM4;CD22
GO:0046966	thyroid hormone receptor binding (GO:0046966)	1/28	0.8209878950624108	0.8850890520342507	0	0	0.5845627139744787	0.11530319124043248	ARID5A
GO:0051287	NAD binding (GO:0051287)	1/28	0.8209878950624108	0.8850890520342507	0	0	0.5845627139744787	0.11530319124043248	ALDH2
GO:0048019	receptor antagonist activity (GO:0048019)	1/28	0.8209878950624108	0.8850890520342507	0	0	0.5845627139744787	0.11530319124043248	DKK1
GO:0043130	ubiquitin binding (GO:0043130)	3/74	0.82483217891616	0.8879003065394346	0	0	0.6664532650448144	0.12834245933535848	TOP2A;CKS2;CKS1B
GO:0031624	ubiquitin conjugating enzyme binding (GO:0031624)	1/29	0.8316629154528596	0.8912447362614228	0	0	0.563655462184874	0.10389752346262264	RNF180
GO:0015103	inorganic anion transmembrane transporter activity (GO:0015103)	1/29	0.8316629154528596	0.8912447362614228	0	0	0.563655462184874	0.10389752346262264	SLC26A6
GO:0016409	palmitoyltransferase activity (GO:0016409)	1/29	0.8316629154528596	0.8912447362614228	0	0	0.563655462184874	0.10389752346262264	ZDHHC23
GO:0008374	O-acyltransferase activity (GO:0008374)	1/30	0.8417018480915411	0.9006586094332736	0	0	0.544190089829035	0.093779966414632	PLA2G4C
GO:0005179	hormone activity (GO:0005179)	3/78	0.8509104031199304	0.9053634991532713	0	0	0.6307744107744108	0.10183754472620815	INHBB;INHBA;IGF1
GO:0015020	glucuronosyltransferase activity (GO:0015020)	1/31	0.8511425653599696	0.9053634991532713	0	0	0.5260224089635854	0.0847819971446751	CSGALNACT1
GO:0004402	histone acetyltransferase activity (GO:0004402)	1/31	0.8511425653599696	0.9053634991532713	0	0	0.5260224089635854	0.0847819971446751	BRCA2
GO:0030544	Hsp70 protein binding (GO:0030544)	1/31	0.8511425653599696	0.9053634991532713	0	0	0.5260224089635854	0.0847819971446751	SNCA
GO:0015291	secondary active transmembrane transporter activity (GO:0015291)	2/56	0.8543531071319533	0.9060938418327068	0	0	0.5842133133975018	0.09196142442460367	SLC5A6;SLC4A4
GO:0030971	receptor tyrosine kinase binding (GO:0030971)	2/56	0.8543531071319533	0.9060938418327068	0	0	0.5842133133975018	0.09196142442460367	ANGPT1;GAS6
GO:0042169	SH2 domain binding (GO:0042169)	1/32	0.8600206863346279	0.9067472140796811	0	0	0.5090268365410681	0.07676065451767644	DLC1
GO:0016597	amino acid binding (GO:0016597)	1/32	0.8600206863346279	0.9067472140796811	0	0	0.5090268365410681	0.07676065451767644	NAGS
GO:0042054	histone methyltransferase activity (GO:0042054)	1/32	0.8600206863346279	0.9067472140796811	0	0	0.5090268365410681	0.07676065451767644	EZH2
GO:0015175	neutral amino acid transmembrane transporter activity (GO:0015175)	1/32	0.8600206863346279	0.9067472140796811	0	0	0.5090268365410681	0.07676065451767644	SLC43A1
GO:0019903	protein phosphatase binding (GO:0019903)	5/123	0.863380853459655	0.9089552093607511	0	0	0.6677837482493497	0.09809701315220032	PPP1R3B;ATP2B4;NEK2;PDLIM4;CD22
GO:0008514	organic anion transmembrane transporter activity (GO:0008514)	6/144	0.8648040819410963	0.9091205429483267	0	0	0.6850486149330398	0.09950488184084376	SLC5A6;SLC22A3;SLC25A23;SLC19A1;SLC26A6;SLC25A25
GO:0016706	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	1/33	0.8683697108848482	0.9102035801683518	0	0	0.493093487394958	0.06959409095563773	PHYHD1
GO:0031492	nucleosomal DNA binding (GO:0031492)	1/33	0.8683697108848482	0.9102035801683518	0	0	0.493093487394958	0.06959409095563773	RCC1
GO:0004521	endoribonuclease activity (GO:0004521)	1/34	0.8762211459163092	0.9170944355217346	0	0	0.4781257957728546	0.0631779984169068	ZC3H12B
GO:0044390	ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/35	0.8836046234499717	0.9208625466730674	0	0	0.46403855659911025	0.05742271797844981	RNF180
GO:0016279	protein-lysine N-methyltransferase activity (GO:0016279)	1/35	0.8836046234499717	0.9208625466730674	0	0	0.46403855659911025	0.05742271797844981	EZH2
GO:0008194	UDP-glycosyltransferase activity (GO:0008194)	3/84	0.8836689340637095	0.9208625466730674	0	0	0.5838633246040653	0.0722080095251413	CSGALNACT1;HYAL1;B4GALNT4
